"No.","Time","Source","Destination","Protocol","Length","Info"
"12993","2023-05-06 19:40:20.282848","2a00:1450:4018:804::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","87","Protected Payload (KP0)"
"12994","2023-05-06 19:40:20.312960","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:806::2003","QUIC","94","Protected Payload (KP0), DCID=c6f447a312d374ad"
"12995","2023-05-06 19:40:20.313113","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:804::200e","QUIC","94","Protected Payload (KP0), DCID=d03a4c38a21119a2"
"12996","2023-05-06 19:40:20.324435","2a00:1450:4018:804::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","182","Protected Payload (KP0)"
"12997","2023-05-06 19:40:20.325073","2a00:1450:4018:804::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","87","Protected Payload (KP0)"
"12998","2023-05-06 19:40:20.325684","2a00:1450:4018:804::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","91","Protected Payload (KP0)"
"12999","2023-05-06 19:40:20.325883","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:804::200e","QUIC","93","Protected Payload (KP0), DCID=d03a4c38a21119a2"
"13000","2023-05-06 19:40:20.331010","2a00:1450:4018:804::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","87","Protected Payload (KP0)"
"13001","2023-05-06 19:40:20.342847","2a00:1450:4018:806::2003","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","86","Protected Payload (KP0)"
"13002","2023-05-06 19:40:20.385043","192.168.18.48","162.247.241.14","TCP","55","[TCP Keep-Alive] 50096  >  443 [ACK] Seq=1502 Ack=425 Win=512 Len=1"
"13003","2023-05-06 19:40:20.389896","162.247.241.14","192.168.18.48","TCP","66","[TCP Keep-Alive ACK] 443  >  50096 [ACK] Seq=425 Ack=1503 Win=8 Len=0 SLE=1502 SRE=1503"
"13004","2023-05-06 19:40:20.448869","2a00:1450:4018:804::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","904","Protected Payload (KP0)"
"13005","2023-05-06 19:40:20.449313","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:804::200e","QUIC","97","Protected Payload (KP0), DCID=d03a4c38a21119a2"
"13006","2023-05-06 19:40:20.451883","2a00:1450:4018:804::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","113","Protected Payload (KP0)"
"13007","2023-05-06 19:40:20.483188","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:804::200e","QUIC","94","Protected Payload (KP0), DCID=d03a4c38a21119a2"
"13008","2023-05-06 19:40:20.521252","2a00:1450:4018:804::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","86","Protected Payload (KP0)"
"13009","2023-05-06 19:40:20.995149","104.244.42.193","192.168.18.48","TCP","54","[TCP Keep-Alive] 443  >  50153 [ACK] Seq=463 Ack=475 Win=569 Len=0"
"13010","2023-05-06 19:40:20.995181","192.168.18.48","104.244.42.193","TCP","54","[TCP Keep-Alive ACK] 50153  >  443 [ACK] Seq=475 Ack=464 Win=512 Len=0"
"13011","2023-05-06 19:40:21.175655","192.168.18.48","162.247.241.14","TCP","55","[TCP Keep-Alive] 51218  >  443 [ACK] Seq=1682 Ack=1092 Win=130048 Len=1"
"13012","2023-05-06 19:40:21.178681","162.247.241.14","192.168.18.48","TCP","66","[TCP Keep-Alive ACK] 443  >  51218 [ACK] Seq=1092 Ack=1683 Win=65536 Len=0 SLE=1682 SRE=1683"
"13013","2023-05-06 19:40:21.298013","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:800::2003","TCP","75","[TCP Keep-Alive] 51108  >  443 [ACK] Seq=1323 Ack=6455 Win=131072 Len=1"
"13014","2023-05-06 19:40:21.340525","2a00:1450:4018:800::2003","2407:d000:b:7008:5d49:e746:bd25:c0b5","TCP","86","[TCP Keep-Alive ACK] 443  >  51108 [ACK] Seq=6455 Ack=1324 Win=68864 Len=0 SLE=1323 SRE=1324"
"13015","2023-05-06 19:40:21.469719","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:809::200e","UDP","91","58033  >  443 Len=29"
"13016","2023-05-06 19:40:21.518747","2a00:1450:4018:809::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","UDP","88","443  >  58033 Len=26"
"13017","2023-05-06 19:40:22.352580","192.168.18.69","224.0.0.251","MDNS","139","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"13018","2023-05-06 19:40:22.355836","fe80::18b0:5ff7:6357:ba0a","ff02::fb","MDNS","159","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"13019","2023-05-06 19:40:22.358458","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a04:4e42:1a::158","TCP","75","[TCP Keep-Alive] 50218  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1"
"13020","2023-05-06 19:40:22.585454","192.168.18.69","224.0.0.2","IGMPv2","46","Leave Group 224.0.0.251"
"13021","2023-05-06 19:40:22.586265","192.168.18.69","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"13022","2023-05-06 19:40:22.650072","2a04:4e42:1a::158","2407:d000:b:7008:5d49:e746:bd25:c0b5","TCP","86","[TCP Keep-Alive ACK] 443  >  50218 [ACK] Seq=1 Ack=2 Win=284 Len=0 SLE=1 SRE=2"
"13023","2023-05-06 19:40:22.941611","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:807::200a","UDP","91","50286  >  443 Len=29"
"13024","2023-05-06 19:40:22.991829","2a00:1450:4018:807::200a","2407:d000:b:7008:5d49:e746:bd25:c0b5","UDP","89","443  >  50286 Len=27"
"13025","2023-05-06 19:40:23.358614","192.168.18.69","224.0.0.251","MDNS","139","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"13026","2023-05-06 19:40:23.359244","fe80::18b0:5ff7:6357:ba0a","ff02::fb","MDNS","159","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"13027","2023-05-06 19:40:23.410769","2a00:1450:4018:807::200a","2407:d000:b:7008:5d49:e746:bd25:c0b5","UDP","221","443  >  50286 Len=159"
"13028","2023-05-06 19:40:23.411441","2a00:1450:4018:807::200a","2407:d000:b:7008:5d49:e746:bd25:c0b5","UDP","85","443  >  50286 Len=23"
"13029","2023-05-06 19:40:23.412446","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","86","51273  >  53 [SYN] Seq=0 Win=64952 Len=0 MSS=1412 WS=256 SACK_PERM"
"13030","2023-05-06 19:40:23.412592","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","86","51274  >  53 [SYN] Seq=0 Win=64952 Len=0 MSS=1412 WS=256 SACK_PERM"
"13031","2023-05-06 19:40:23.412701","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","86","51275  >  53 [SYN] Seq=0 Win=64952 Len=0 MSS=1412 WS=256 SACK_PERM"
"13032","2023-05-06 19:40:23.414127","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","86","53  >  51273 [SYN, ACK] Seq=0 Ack=1 Win=14120 Len=0 MSS=1412 SACK_PERM WS=4"
"13033","2023-05-06 19:40:23.414304","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51273  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"13034","2023-05-06 19:40:23.414433","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","76","51273  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
"13035","2023-05-06 19:40:23.414467","fe80::25c9:3a77:9a74:3da9","fe80::1","DNS","102","Standard query 0xc05b A google.com"
"13036","2023-05-06 19:40:23.414710","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","86","53  >  51274 [SYN, ACK] Seq=0 Ack=1 Win=14120 Len=0 MSS=1412 SACK_PERM WS=4"
"13037","2023-05-06 19:40:23.414783","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51274  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"13038","2023-05-06 19:40:23.414874","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","76","51274  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
"13039","2023-05-06 19:40:23.414913","fe80::25c9:3a77:9a74:3da9","fe80::1","DNS","102","Standard query 0x9ab1 AAAA google.com"
"13040","2023-05-06 19:40:23.415363","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","86","53  >  51275 [SYN, ACK] Seq=0 Ack=1 Win=14120 Len=0 MSS=1412 SACK_PERM WS=4"
"13041","2023-05-06 19:40:23.415392","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51275  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"13042","2023-05-06 19:40:23.415449","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","76","51275  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
"13043","2023-05-06 19:40:23.415471","fe80::25c9:3a77:9a74:3da9","fe80::1","DNS","102","Standard query 0x2a91 HTTPS google.com"
"13044","2023-05-06 19:40:23.418688","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","86","51276  >  53 [SYN] Seq=0 Win=64952 Len=0 MSS=1412 WS=256 SACK_PERM"
"13045","2023-05-06 19:40:23.418896","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","86","51277  >  53 [SYN] Seq=0 Win=64952 Len=0 MSS=1412 WS=256 SACK_PERM"
"13046","2023-05-06 19:40:23.419056","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","86","51278  >  53 [SYN] Seq=0 Win=64952 Len=0 MSS=1412 WS=256 SACK_PERM"
"13047","2023-05-06 19:40:23.420735","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51273 [ACK] Seq=1 Ack=3 Win=14120 Len=0"
"13048","2023-05-06 19:40:23.421399","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51273 [ACK] Seq=1 Ack=31 Win=14120 Len=0"
"13049","2023-05-06 19:40:23.422133","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51274 [ACK] Seq=1 Ack=3 Win=14120 Len=0"
"13050","2023-05-06 19:40:23.422133","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51274 [ACK] Seq=1 Ack=31 Win=14120 Len=0"
"13051","2023-05-06 19:40:23.422133","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51275 [ACK] Seq=1 Ack=3 Win=14120 Len=0"
"13052","2023-05-06 19:40:23.422133","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51275 [ACK] Seq=1 Ack=31 Win=14120 Len=0"
"13053","2023-05-06 19:40:23.422133","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","86","53  >  51276 [SYN, ACK] Seq=0 Ack=1 Win=14120 Len=0 MSS=1412 SACK_PERM WS=4"
"13054","2023-05-06 19:40:23.422290","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51276  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"13055","2023-05-06 19:40:23.422468","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","76","51276  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
"13056","2023-05-06 19:40:23.422536","fe80::25c9:3a77:9a74:3da9","fe80::1","DNS","123","Standard query 0x1f87 A signaler-pa.clients6.google.com"
"13057","2023-05-06 19:40:23.422646","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:807::200a","UDP","97","50286  >  443 Len=35"
"13058","2023-05-06 19:40:23.422801","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","86","53  >  51277 [SYN, ACK] Seq=0 Ack=1 Win=14120 Len=0 MSS=1412 SACK_PERM WS=4"
"13059","2023-05-06 19:40:23.422801","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","86","53  >  51278 [SYN, ACK] Seq=0 Ack=1 Win=14120 Len=0 MSS=1412 SACK_PERM WS=4"
"13060","2023-05-06 19:40:23.422846","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51277  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"13061","2023-05-06 19:40:23.422878","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51278  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"13062","2023-05-06 19:40:23.422987","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","76","51278  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
"13063","2023-05-06 19:40:23.423064","fe80::25c9:3a77:9a74:3da9","fe80::1","DNS","123","Standard query 0xe1c0 HTTPS signaler-pa.clients6.google.com"
"13064","2023-05-06 19:40:23.423142","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","76","51277  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
"13065","2023-05-06 19:40:23.423185","fe80::25c9:3a77:9a74:3da9","fe80::1","DNS","123","Standard query 0x677e AAAA signaler-pa.clients6.google.com"
"13066","2023-05-06 19:40:23.425190","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51276 [ACK] Seq=1 Ack=3 Win=14120 Len=0"
"13067","2023-05-06 19:40:23.425885","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51276 [ACK] Seq=1 Ack=52 Win=14120 Len=0"
"13068","2023-05-06 19:40:23.426535","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51278 [ACK] Seq=1 Ack=3 Win=14120 Len=0"
"13069","2023-05-06 19:40:23.427195","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51278 [ACK] Seq=1 Ack=52 Win=14120 Len=0"
"13070","2023-05-06 19:40:23.427195","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51277 [ACK] Seq=1 Ack=3 Win=14120 Len=0"
"13071","2023-05-06 19:40:23.427195","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51277 [ACK] Seq=1 Ack=52 Win=14120 Len=0"
"13072","2023-05-06 19:40:23.475847","fe80::1","fe80::25c9:3a77:9a74:3da9","DNS","132","Standard query response 0x9ab1 AAAA google.com AAAA 2a00:1450:4018:801::200e"
"13073","2023-05-06 19:40:23.476051","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51274  >  53 [FIN, ACK] Seq=31 Ack=59 Win=131072 Len=0"
"13074","2023-05-06 19:40:23.477640","fe80::1","fe80::25c9:3a77:9a74:3da9","DNS","175","Standard query response 0xe1c0 HTTPS signaler-pa.clients6.google.com SOA ns1.google.com"
"13075","2023-05-06 19:40:23.477788","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51278  >  53 [FIN, ACK] Seq=52 Ack=102 Win=131072 Len=0"
"13076","2023-05-06 19:40:23.482368","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51274 [FIN, ACK] Seq=59 Ack=32 Win=14120 Len=0"
"13077","2023-05-06 19:40:23.482436","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51274  >  53 [ACK] Seq=32 Ack=60 Win=131072 Len=0"
"13078","2023-05-06 19:40:23.484835","fe80::1","fe80::25c9:3a77:9a74:3da9","DNS","120","Standard query response 0xc05b A google.com A 142.250.185.46"
"13079","2023-05-06 19:40:23.485004","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51273  >  53 [FIN, ACK] Seq=31 Ack=47 Win=131072 Len=0"
"13080","2023-05-06 19:40:23.485536","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51278 [FIN, ACK] Seq=102 Ack=53 Win=14120 Len=0"
"13081","2023-05-06 19:40:23.485584","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51278  >  53 [ACK] Seq=53 Ack=103 Win=131072 Len=0"
"13082","2023-05-06 19:40:23.488790","fe80::1","fe80::25c9:3a77:9a74:3da9","DNS","129","Standard query response 0x2a91 HTTPS google.com HTTPS"
"13083","2023-05-06 19:40:23.489083","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51275  >  53 [FIN, ACK] Seq=31 Ack=56 Win=131072 Len=0"
"13084","2023-05-06 19:40:23.489416","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51273 [FIN, ACK] Seq=47 Ack=32 Win=14120 Len=0"
"13085","2023-05-06 19:40:23.489475","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51273  >  53 [ACK] Seq=32 Ack=48 Win=131072 Len=0"
"13086","2023-05-06 19:40:23.490143","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::200e","QUIC","1292","Initial, DCID=4180d42c36e829d8, PKN: 1, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO"
"13087","2023-05-06 19:40:23.490291","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::200e","QUIC","139","0-RTT, DCID=4180d42c36e829d8"
"13088","2023-05-06 19:40:23.493365","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51275 [FIN, ACK] Seq=56 Ack=32 Win=14120 Len=0"
"13089","2023-05-06 19:40:23.493445","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51275  >  53 [ACK] Seq=32 Ack=57 Win=131072 Len=0"
"13090","2023-05-06 19:40:23.504016","fe80::1","fe80::25c9:3a77:9a74:3da9","DNS","141","Standard query response 0x1f87 A signaler-pa.clients6.google.com A 142.250.185.42"
"13091","2023-05-06 19:40:23.504278","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51276  >  53 [FIN, ACK] Seq=52 Ack=68 Win=131072 Len=0"
"13092","2023-05-06 19:40:23.507965","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51276 [FIN, ACK] Seq=68 Ack=53 Win=14120 Len=0"
"13093","2023-05-06 19:40:23.508032","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51276  >  53 [ACK] Seq=53 Ack=69 Win=131072 Len=0"
"13094","2023-05-06 19:40:23.510326","fe80::1","fe80::25c9:3a77:9a74:3da9","DNS","153","Standard query response 0x677e AAAA signaler-pa.clients6.google.com AAAA 2a00:1450:4018:806::200a"
"13095","2023-05-06 19:40:23.510546","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51277  >  53 [FIN, ACK] Seq=52 Ack=80 Win=131072 Len=0"
"13096","2023-05-06 19:40:23.511436","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:806::200a","QUIC","1292","Initial, DCID=d106c6a2f87c3d1b, PKN: 1, PADDING, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING"
"13097","2023-05-06 19:40:23.511712","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:806::200a","QUIC","141","0-RTT, DCID=d106c6a2f87c3d1b"
"13098","2023-05-06 19:40:23.511972","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:806::200a","QUIC","557","0-RTT, DCID=d106c6a2f87c3d1b"
"13099","2023-05-06 19:40:23.513493","fe80::1","fe80::25c9:3a77:9a74:3da9","TCP","74","53  >  51277 [FIN, ACK] Seq=80 Ack=53 Win=14120 Len=0"
"13100","2023-05-06 19:40:23.513550","fe80::25c9:3a77:9a74:3da9","fe80::1","TCP","74","51277  >  53 [ACK] Seq=53 Ack=81 Win=131072 Len=0"
"13101","2023-05-06 19:40:23.555186","2a00:1450:4018:801::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","1292","Initial, SCID=c180d42c36e829d8, PKN: 1, ACK, PADDING"
"13102","2023-05-06 19:40:23.575209","2a00:1450:4018:806::200a","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","1292","Initial, SCID=d106c6a2f87c3d1b, PKN: 1, ACK, PADDING"
"13103","2023-05-06 19:40:23.615418","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:807::200a","UDP","91","50286  >  443 Len=29"
"13104","2023-05-06 19:40:23.625818","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::200e","QUIC","1292","Initial, DCID=c180d42c36e829d8, PKN: 4, PADDING, PING, PADDING"
"13105","2023-05-06 19:40:23.641786","2a00:1450:4018:801::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","1292","Protected Payload (KP0)"
"13106","2023-05-06 19:40:23.642123","2a00:1450:4018:801::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","856","Protected Payload (KP0)"
"13107","2023-05-06 19:40:23.642310","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::200e","QUIC","140","Handshake, DCID=c180d42c36e829d8"
"13108","2023-05-06 19:40:23.642443","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::200e","QUIC","93","Protected Payload (KP0), DCID=c180d42c36e829d8"
"13109","2023-05-06 19:40:23.642621","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::200e","QUIC","621","Protected Payload (KP0), DCID=c180d42c36e829d8"
"13110","2023-05-06 19:40:23.642746","2a00:1450:4018:801::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","224","Protected Payload (KP0)"
"13111","2023-05-06 19:40:23.642746","2a00:1450:4018:801::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","86","Protected Payload (KP0)"
"13112","2023-05-06 19:40:23.665024","2a00:1450:4018:807::200a","2407:d000:b:7008:5d49:e746:bd25:c0b5","UDP","87","443  >  50286 Len=25"
"13113","2023-05-06 19:40:23.665547","172.217.168.3","192.168.18.48","TCP","66","[TCP Retransmission] 443  >  51263 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"13114","2023-05-06 19:40:23.666523","2a00:1450:4018:801::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","1292","Protected Payload (KP0)"
"13115","2023-05-06 19:40:23.666900","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::200e","QUIC","708","Protected Payload (KP0), DCID=c180d42c36e829d8"
"13116","2023-05-06 19:40:23.681907","2a00:1450:4018:801::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","182","Protected Payload (KP0)"
"13117","2023-05-06 19:40:23.682243","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::200e","QUIC","96","Protected Payload (KP0), DCID=c180d42c36e829d8"
"13118","2023-05-06 19:40:23.682304","2a00:1450:4018:801::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","87","Protected Payload (KP0)"
"13119","2023-05-06 19:40:23.683195","2a00:1450:4018:801::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","84","Protected Payload (KP0)"
"13120","2023-05-06 19:40:23.683525","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::200e","QUIC","95","Protected Payload (KP0), DCID=c180d42c36e829d8"
"13121","2023-05-06 19:40:23.686014","2a00:1450:4018:806::200a","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","1292","Protected Payload (KP0)"
"13122","2023-05-06 19:40:23.686014","2a00:1450:4018:806::200a","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","859","Protected Payload (KP0)"
"13123","2023-05-06 19:40:23.686583","2a00:1450:4018:806::200a","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","263","Protected Payload (KP0)"
"13124","2023-05-06 19:40:23.686583","2a00:1450:4018:806::200a","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","88","Protected Payload (KP0)"
"13125","2023-05-06 19:40:23.686890","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:806::200a","QUIC","141","Handshake, DCID=d106c6a2f87c3d1b"
"13126","2023-05-06 19:40:23.687077","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:806::200a","QUIC","93","Protected Payload (KP0), DCID=d106c6a2f87c3d1b"
"13127","2023-05-06 19:40:23.705116","2a00:1450:4018:801::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","89","Protected Payload (KP0)"
"13128","2023-05-06 19:40:23.715880","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:806::200a","QUIC","94","Protected Payload (KP0), DCID=d106c6a2f87c3d1b"
"13129","2023-05-06 19:40:23.725959","2a00:1450:4018:806::200a","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","182","Protected Payload (KP0)"
"13130","2023-05-06 19:40:23.727249","2a00:1450:4018:806::200a","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","84","Protected Payload (KP0)"
"13131","2023-05-06 19:40:23.727767","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:806::200a","QUIC","93","Protected Payload (KP0), DCID=d106c6a2f87c3d1b"
